iter	RMSE
2906	0.04801302035
2907	0.04800931621
2908	0.04799728748
2909	0.04798461528
2910	0.04796918477
2911	0.04795560518
2912	0.04794645445
2913	0.04793253594
2914	0.04792173233
2915	0.04791289393
2916	0.04789897224
2917	0.04789260505
2918	0.04787770755
2919	0.04786550189
2920	0.04785985586
2921	0.0478488783
2922	0.04784110793
2923	0.04782562595
2924	0.04782070635
2925	0.04780384338
2926	0.0477943896
2927	0.04778282316
2928	0.04777412612
2929	0.04776179609
2930	0.04775298696
2931	0.04774909502
2932	0.04773562572
2933	0.04771881263
2934	0.0477111642
2935	0.04770203292
2936	0.04769094823
2937	0.04767885587
2938	0.04767057454
2939	0.04766131407
2940	0.04764298793
2941	0.04762500933
2942	0.04761820734
2943	0.04760159733
2944	0.04759819732
2945	0.04758671509
2946	0.04758015739
2947	0.04757290057
2948	0.04756656464
2949	0.04755265344
2950	0.04754068418
2951	0.04752545226
2952	0.04752210371
2953	0.04751249993
2954	0.04750082839
2955	0.04748357692
2956	0.04747488306
2957	0.04745908426
2958	0.04745387376
2959	0.04743355232
2960	0.04741800257
2961	0.04740360176
2962	0.04739281675
2963	0.04738191118
2964	0.04736717137
2965	0.04735488973
2966	0.04734313788
2967	0.04733614241
2968	0.04732687002
2969	0.04731093984
2970	0.04730310801
2971	0.04729491458
2972	0.04727730204
2973	0.04726567278
2974	0.04725458598
2975	0.04724055465
2976	0.04722932873
2977	0.0472138825
2978	0.04719951999
2979	0.04718752122
2980	0.04717680684
2981	0.04717138291
2982	0.04716212455
2983	0.04715004306
2984	0.04714171237
2985	0.0471255787
2986	0.04710892691
2987	0.04709642646
2988	0.04708867956
2989	0.04707847223
2990	0.0470623409
2991	0.04705275011
2992	0.04703463278
2993	0.0470188344
2994	0.04701310117
2995	0.04699489135
2996	0.04698181499
2997	0.04697351608
2998	0.04696127936
2999	0.04694299865
3000	0.0469288588
3001	0.04691986612
3002	0.04689670262
3003	0.04688563896
3004	0.04687247177
3005	0.04685853368
3006	0.04685170418
3007	0.04684150728
3008	0.04682973746
3009	0.04681711259
3010	0.04681048298
3011	0.04679502702
3012	0.04678283549
3013	0.0467675828
3014	0.04675675139
3015	0.04674638585
3016	0.04674111089
3017	0.04672726581
3018	0.04671679867
3019	0.04670817312
3020	0.04668967172
3021	0.04668344502
3022	0.04667115306
3023	0.04665738102
3024	0.04664532763
3025	0.046640806
3026	0.04662371625
3027	0.04661018719
3028	0.04660186162
3029	0.04659264705
3030	0.04657624435
3031	0.04655636658
3032	0.04654191584
3033	0.04653611561
3034	0.04653282772
3035	0.04652239409
3036	0.04650995705
3037	0.04649934354
3038	0.04649419046
3039	0.04649073446
3040	0.0464716931
3041	0.04645823608
3042	0.04644496892
3043	0.04643099557
3044	0.04642845046
3045	0.04641667651
3046	0.04640558077
3047	0.04639328944
3048	0.04637396972
3049	0.04636112552
3050	0.04634857638
3051	0.04633809243
3052	0.04632511459
3053	0.04630929246
3054	0.04629879116
3055	0.04629017514
3056	0.04628319574
3057	0.04626673143
3058	0.0462630043
3059	0.04625434484
3060	0.04624356191
3061	0.04623131695
3062	0.04622253303
3063	0.04621076031
3064	0.04619819526
3065	0.04618663789
3066	0.04617567916
3067	0.04616966357
3068	0.04615999029
3069	0.0461466351
3070	0.04613952492
3071	0.04612891478
3072	0.04612195979
3073	0.04611392654
3074	0.04610167214
3075	0.04608284404
3076	0.04607205932
3077	0.04606316508
3078	0.04604945232
3079	0.04604316945
3080	0.04603291411
3081	0.04602692141
3082	0.0460167292
3083	0.04600698887
3084	0.04599840411
3085	0.04598739559
3086	0.0459780587
3087	0.04596784655
3088	0.04595384261
3089	0.04594473115
3090	0.04593856321
3091	0.0459238181
3092	0.0459131622
3093	0.04589586686
3094	0.04588578763
3095	0.0458726145
3096	0.04586534595
3097	0.04585378153
3098	0.04584381745
3099	0.04583101798
3100	0.04582175404
3101	0.04580222788
3102	0.04579994229
3103	0.04578521415
3104	0.04577228831
3105	0.04575627308
3106	0.04574766383
3107	0.04573737324
3108	0.04572413469
3109	0.04570297896
3110	0.04569041712
3111	0.04567447776
3112	0.04566530772
3113	0.04566191028
3114	0.04564906529
3115	0.04563426615
3116	0.04562350177
3117	0.04561029651
3118	0.04560277625
3119	0.04559720515
3120	0.04559239152
3121	0.04558261247
3122	0.04556322592
3123	0.04555278707
3124	0.04553897541
3125	0.04553714497
3126	0.0455274909
3127	0.04551445414
3128	0.04549756974
3129	0.04548841225
3130	0.04547988088
3131	0.04546406422
3132	0.04545705438
3133	0.04543895368
3134	0.0454254218
3135	0.04541462327
3136	0.04540353573
3137	0.04540194918
3138	0.04538670691
3139	0.04537771967
3140	0.04536446925
3141	0.04535131063
3142	0.04534109626
3143	0.04532789795
3144	0.04531142623
3145	0.04530086548
3146	0.04528569426
3147	0.04527327213
3148	0.04526466689
3149	0.04525646009
3150	0.04524673412
3151	0.04523395935
3152	0.04522569676
3153	0.04521374321
3154	0.04519917767
3155	0.04519039629
3156	0.04518358386
3157	0.04517558253
3158	0.04515450771
3159	0.04513979548
3160	0.04513169581
3161	0.04512138882
3162	0.04511083046
3163	0.04509672236
3164	0.04507744528
3165	0.04507172783
3166	0.04505926319
3167	0.04504666177
3168	0.04503362681
3169	0.04502295636
3170	0.04501290325
3171	0.04499693562
3172	0.04498756544
3173	0.04497853705
3174	0.04496515496
3175	0.04495412818
3176	0.04493891517
3177	0.04493112966
3178	0.04491667654
3179	0.04490513913
3180	0.04489600828
3181	0.04487768956
3182	0.0448706567
3183	0.0448563215
3184	0.04484703757
3185	0.04483946385
3186	0.04482755351
3187	0.04481660415
3188	0.04480604202
3189	0.04480061534
3190	0.04478586052
3191	0.04477234037
3192	0.04475962652
3193	0.0447495622
3194	0.04473519259
3195	0.04472486089
3196	0.04472190555
3197	0.04471082931
3198	0.04469854108
3199	0.04468717875
3200	0.04467747929
3201	0.04467016252
3202	0.04465450841
3203	0.04464642661
3204	0.04462733452
3205	0.04461760113
3206	0.04460980553
3207	0.04459581504
3208	0.04457704476
3209	0.04456908324
3210	0.04455982687
3211	0.04455589435
3212	0.04454602236
3213	0.04453624477
3214	0.04452675365
3215	0.04452195236
3216	0.04451770536
3217	0.04450929845
3218	0.04449906213
3219	0.04449416765
3220	0.04447899787
3221	0.04447396643
3222	0.04446370075
3223	0.04445083002
3224	0.04444012025
3225	0.04443205723
3226	0.04441675868
3227	0.04439643401
3228	0.04438526609
3229	0.0443749151
3230	0.0443635144
3231	0.04434949075
3232	0.04434198295
3233	0.04432805564
3234	0.04431718969
3235	0.04430464071
3236	0.0442962985
3237	0.04427972948
3238	0.04426766936
3239	0.04425762834
3240	0.0442506693
3241	0.0442422317
3242	0.04422986051
3243	0.04421821177
3244	0.04421015966
3245	0.04419619235
3246	0.04417704849
3247	0.04417044512
3248	0.04415801147
3249	0.04414863272
3250	0.04413717772
3251	0.04413207365
3252	0.04412466434
3253	0.04411128497
3254	0.04410490895
3255	0.04409462956
3256	0.04408234777
3257	0.04406722513
3258	0.0440571771
3259	0.04403983988
3260	0.04402735841
3261	0.04401919412
3262	0.04400303233
3263	0.04399408962
3264	0.04397770502
3265	0.04396208781
3266	0.04394616456
3267	0.04393791082
3268	0.04392977381
3269	0.04392412177
3270	0.04391270387
3271	0.04389907438
3272	0.04388958656
3273	0.04388319722
3274	0.04387796441
3275	0.04386996296
3276	0.04385851849
3277	0.04383778994
3278	0.04382486307
3279	0.04380904616
3280	0.04379935456
3281	0.04379209643
3282	0.04378371661
3283	0.04377747356
3284	0.04376546627
3285	0.04375363067
3286	0.04374419133
3287	0.04372961364
3288	0.04371668254
3289	0.04370573219
3290	0.04369534378
3291	0.04368085947
3292	0.04367393486
3293	0.0436587114
3294	0.0436432343
3295	0.0436238667
3296	0.04360882402
3297	0.04359464091
3298	0.04358597705
3299	0.04357666391
3300	0.04356830753
3301	0.04355564347
3302	0.04354499937
3303	0.04353238829
3304	0.04352989713
3305	0.04352006233
3306	0.04351482524
3307	0.04350012894
3308	0.04349228759
3309	0.04347998737
3310	0.04346820961
3311	0.04345738994
3312	0.04344938987
3313	0.04343982802
3314	0.04343507315
3315	0.04342290633
3316	0.04341195481
3317	0.04339837186
3318	0.04338960694
3319	0.04338028249
3320	0.0433782752
3321	0.04337043053
3322	0.04335567172
3323	0.04334800296
3324	0.04333194293
3325	0.04332045119
3326	0.04331611089
3327	0.043303972
3328	0.04329345291
3329	0.04328105381
3330	0.04327325234
3331	0.04325967488
3332	0.04325558408
3333	0.0432435969
3334	0.04323479775
3335	0.04322798199
3336	0.04322021587
3337	0.04320686722
3338	0.04319918329
3339	0.04319271273
3340	0.04318021517
3341	0.04317283895
3342	0.0431602019
3343	0.04315056932
3344	0.04313942942
3345	0.04312386227
3346	0.0431142769
3347	0.04310704436
3348	0.04309644623
3349	0.04308640156
3350	0.04307840015
3351	0.04306801211
3352	0.04305965291
3353	0.04304802705
3354	0.04303587623
3355	0.04303143345
3356	0.04301149515
3357	0.04300129088
3358	0.04299647322
3359	0.04298663747
3360	0.04297591051
3361	0.04296486346
3362	0.04294984582
3363	0.04294453611
3364	0.04293799154
3365	0.04292452827
3366	0.04291393989
3367	0.04290276499
3368	0.04289084493
3369	0.04288509706
3370	0.04287402024
3371	0.04286747433
3372	0.04285989662
3373	0.04285094037
3374	0.04283925093
3375	0.04283287917
3376	0.04281900047
3377	0.04280562311
3378	0.04279316153
3379	0.04278487009
3380	0.04277526879
3381	0.04277068655
3382	0.04276444719
3383	0.04275471315
3384	0.04274272999
3385	0.04272633195
3386	0.04271996501
3387	0.04270805755
3388	0.04270392252
3389	0.04269407018
3390	0.04268079057
3391	0.04266847038
3392	0.04266024968
3393	0.04264850314
3394	0.04263551911
3395	0.04262247
3396	0.0426092053
3397	0.04260145572
3398	0.04258652646
3399	0.04257728219
3400	0.04255950146
3401	0.04254591861
3402	0.04253524076
3403	0.0425331481
3404	0.04251993202
3405	0.04251275768
3406	0.04250107957
3407	0.04249333879
3408	0.04248283657
3409	0.04247282197
3410	0.04245663998
3411	0.0424438701
3412	0.04243628687
3413	0.04242469961
3414	0.04241623614
3415	0.04241150359
3416	0.04240316019
3417	0.04238939576
3418	0.04237915372
3419	0.04237070185
3420	0.04235851881
3421	0.04234856563
3422	0.04233932637
3423	0.04232393924
3424	0.0423178963
3425	0.04230396987
3426	0.04229446379
3427	0.04227999136
3428	0.04226491033
3429	0.04225687881
3430	0.04225072122
3431	0.04224262657
3432	0.04223713443
3433	0.04221724035
3434	0.04220704999
3435	0.0422026431
3436	0.04219693772
3437	0.04218294013
3438	0.04216793846
3439	0.04216453935
3440	0.04215118082
3441	0.04214407269
3442	0.04213640066
3443	0.04212983707
3444	0.04212528139
3445	0.04211193304
3446	0.04210003527
3447	0.0420906878
3448	0.04207780702
3449	0.04206445654
3450	0.04205506043
3451	0.04204081762
3452	0.0420373764
3453	0.04202295104
3454	0.04201775698
3455	0.04200983362
3456	0.04199672435
3457	0.04198408785
3458	0.04196846367
3459	0.04195825267
3460	0.0419467667
3461	0.04194061627
3462	0.04193411387
3463	0.04192504373
3464	0.04191672671
3465	0.04189982328
3466	0.04189117661
3467	0.04188068607
3468	0.04186975009
3469	0.04186450152
3470	0.04185324685
3471	0.04183815773
3472	0.04182662176
3473	0.04181425409
3474	0.0418014536
3475	0.04179206916
3476	0.04177426988
3477	0.04176111107
3478	0.04174935975
3479	0.04174353352
3480	0.04173068796
3481	0.04171781549
3482	0.04170570113
3483	0.04169670399
3484	0.04168996118
3485	0.04167919951
3486	0.04166622133
3487	0.04165284494
3488	0.04163782175
3489	0.04163328621
3490	0.04162992163
3491	0.04162087023
3492	0.04161248403
3493	0.04160577253
3494	0.0415998096
3495	0.04158756491
3496	0.04157673744
3497	0.04156373115
3498	0.04155133419
3499	0.0415351934
3500	0.04152307815
3501	0.04150954818
3502	0.04150033227
3503	0.04148951817
3504	0.04148186174
3505	0.0414724778
3506	0.04145745793
3507	0.0414451041
3508	0.04143852318
3509	0.04143051802
3510	0.04142152717
3511	0.04141253025
3512	0.04140263628
3513	0.0413970417
3514	0.04138345117
3515	0.04137740063
3516	0.04136527658
3517	0.04135712079
3518	0.04135202801
3519	0.04134285032
3520	0.04133491841
3521	0.04132334593
3522	0.0413112148
3523	0.04130351659
3524	0.04129159221
3525	0.04127967203
3526	0.04127242927
3527	0.0412711205
3528	0.04126318714
3529	0.04124562402
3530	0.04123337544
3531	0.04122171122
3532	0.04120770788
3533	0.04119539982
3534	0.04118425014
3535	0.0411700281
3536	0.04116126485
3537	0.04115229911
3538	0.04114042193
3539	0.04113179867
3540	0.04112120444
3541	0.04110874488
3542	0.04110371215
3543	0.04109517775
3544	0.04107781517
3545	0.04106933763
3546	0.04106644348
3547	0.04105692028
3548	0.04104527138
3549	0.04103580829
3550	0.04102510051
3551	0.0410114034
3552	0.04100659451
3553	0.04100057628
3554	0.04098897621
3555	0.04098215602
3556	0.04096859125
3557	0.04096316517
3558	0.04095397735
3559	0.04094201786
3560	0.04093716595
3561	0.04092668062
3562	0.04091797596
3563	0.04090748015
3564	0.040898353
3565	0.04088300818
3566	0.04087825786
3567	0.04087000448
3568	0.04085562057
3569	0.04085069926
3570	0.04084564072
3571	0.04084011762
3572	0.04082994569
3573	0.04082403213
3574	0.04081285495
3575	0.04080044944
3576	0.04078336599
3577	0.04077192323
3578	0.04075410843
3579	0.04074320143
3580	0.04073256693
3581	0.0407219403
3582	0.04071187395
3583	0.04070768913
3584	0.04070195712
3585	0.04068987129
3586	0.04068333696
3587	0.04067905707
3588	0.04067756929
3589	0.04066677496
3590	0.04065828954
3591	0.04064844966
3592	0.04064044888
3593	0.04062514693
3594	0.04061837151
3595	0.04060407778
3596	0.04059234239
3597	0.04058448382
3598	0.04057927978
3599	0.04057068382
3600	0.04056337987
3601	0.04056149024
3602	0.04055135233
3603	0.04053674392
3604	0.04053473016
3605	0.04052561214
3606	0.04051851746
3607	0.04051058329
3608	0.04050072066
3609	0.0404887212
3610	0.04048469315
3611	0.04047302206
3612	0.04046274312
3613	0.04045253012
3614	0.04043841521
3615	0.04043226831
3616	0.04042373229
3617	0.04041691286
3618	0.04040878344
3619	0.04039789962
3620	0.04038850625
3621	0.04037687846
3622	0.04036552993
3623	0.04035527382
3624	0.04034668056
3625	0.04033617986
3626	0.04032527998
3627	0.04031330756
3628	0.0403038467
3629	0.04030246798
3630	0.04028697378
3631	0.04027568578
3632	0.04026446916
3633	0.04024947982
3634	0.04023814873
3635	0.04022513806
3636	0.04021771843
3637	0.04021338468
3638	0.04020971364
3639	0.04020555225
3640	0.04019650929
3641	0.04018207913
3642	0.0401750428
3643	0.04016396714
3644	0.04015793836
3645	0.04015587959
3646	0.0401485943
3647	0.04014340688
3648	0.04013551098
3649	0.04012543215
3650	0.04011980016
3651	0.04010682207
3652	0.0400968114
3653	0.04008867818
3654	0.04007616802
3655	0.04006300446
3656	0.0400500646
3657	0.0400407809
3658	0.04003129289
3659	0.04002017041
3660	0.04000671461
3661	0.039994731
3662	0.03998265759
3663	0.03997030194
3664	0.03996399848
3665	0.03994994351
3666	0.03994397898
3667	0.03993387892
3668	0.03992549074
3669	0.03991291556
3670	0.03990914724
3671	0.03989951927
3672	0.03988686954
3673	0.03987408268
3674	0.03986372796
3675	0.03985696582
3676	0.03984496016
3677	0.03983486958
3678	0.0398267644
3679	0.03982046163
3680	0.03981258708
3681	0.03980123668
3682	0.03979430887
3683	0.03978697828
3684	0.03977074177
3685	0.03976181308
3686	0.03975297658
3687	0.03973760222
3688	0.03972991126
3689	0.03972302938
3690	0.03971579582
3691	0.03970895398
3692	0.03970351362
3693	0.03969508916
3694	0.03967984277
3695	0.03966997536
3696	0.0396571926
3697	0.03964968087
3698	0.03963863968
3699	0.03962497656
3700	0.03961926433
3701	0.03960985026
3702	0.03960346876
3703	0.03959102839
3704	0.0395856368
3705	0.03956951919
3706	0.0395580766
3707	0.03955062213
3708	0.03953339118
3709	0.03952707543
3710	0.03952297528
3711	0.03951085656
3712	0.03950076261
3713	0.03949166349
3714	0.0394821233
3715	0.03947268146
3716	0.03946218179
3717	0.03945360433
3718	0.03944267138
3719	0.03943036828
3720	0.03942187065
3721	0.0394136577
3722	0.03939768086
3723	0.03938869438
3724	0.03938497602
3725	0.0393832268
3726	0.03937639301
3727	0.03936569586
3728	0.03935735091
3729	0.03934903721
3730	0.03933638655
3731	0.03932952613
3732	0.03931938303
3733	0.03931176825
3734	0.03930264672
3735	0.03929150316
3736	0.03928131864
3737	0.03927456777
3738	0.03926802918
3739	0.0392582127
3740	0.03924402498
3741	0.03923048973
3742	0.03921687848
3743	0.03920151306
3744	0.03918966954
3745	0.03918852132
3746	0.03918344752
3747	0.03917517377
3748	0.03916693614
3749	0.03915874016
3750	0.03915176149
3751	0.03914277793
3752	0.03913609926
3753	0.03912367354
3754	0.03911800864
3755	0.03910776208
3756	0.03910264711
3757	0.03909818546
3758	0.03909499398
3759	0.039082526
3760	0.03907720664
3761	0.03906848147
3762	0.03904888373
3763	0.03903610381
3764	0.0390250425
3765	0.03901536783
3766	0.03900977349
3767	0.03900557018
3768	0.03899660357
3769	0.03899013877
3770	0.03898160658
3771	0.03897604095
3772	0.03896330439
3773	0.03895304727
3774	0.03893714168
3775	0.03892353889
3776	0.03890720115
3777	0.03889374955
3778	0.0388857252
3779	0.03887961997
3780	0.03886992437
3781	0.03886077701
3782	0.03884942407
3783	0.03883456815
3784	0.03882124069
3785	0.03881550592
3786	0.03880904658
3787	0.03880278602
3788	0.03879672281
3789	0.03878649112
3790	0.03877672372
3791	0.03877366515
3792	0.03876629709
3793	0.0387555248
3794	0.03874533486
3795	0.0387333165
3796	0.03872308673
3797	0.03871573282
3798	0.03870191858
3799	0.03869132188
3800	0.03868206372
3801	0.03867123756
3802	0.03865852559
3803	0.03864743377
3804	0.03863979462
3805	0.03863243888
3806	0.03862231888
3807	0.03861180043
3808	0.03860852304
3809	0.03859643754
3810	0.03858608971
3811	0.03857820197
3812	0.03856772544
3813	0.03856236786
3814	0.03855477562
3815	0.03855193627
3816	0.03854437756
3817	0.03852989892
3818	0.03851730787
3819	0.03850766153
3820	0.03849384313
3821	0.03848497009
3822	0.03847705584
3823	0.03846866216
3824	0.03846243984
3825	0.03846045746
3826	0.03845522895
3827	0.03844027735
3828	0.03843237686
3829	0.03842754261
3830	0.03841852673
3831	0.0384097979
3832	0.038402357
3833	0.03839561756
3834	0.03838867652
3835	0.03837962179
3836	0.03837849422
3837	0.03836943183
3838	0.03835959092
3839	0.03834657582
3840	0.03833623984
3841	0.03832191199
3842	0.03831353457
3843	0.03830678155
3844	0.03829651155
3845	0.03829023599
3846	0.0382800317
3847	0.03827554827
3848	0.03826249693
3849	0.03824947899
3850	0.03823874979
3851	0.03822730859
3852	0.03822271816
3853	0.03821664712
3854	0.03820972207
3855	0.03820170181
3856	0.03819391214
3857	0.03818503922
3858	0.03817378979
3859	0.03816351619
3860	0.03815466521
3861	0.03813759629
3862	0.03813007741
3863	0.03812196618
3864	0.03811425609
3865	0.03810726015
3866	0.03809825094
3867	0.03808893573
3868	0.038084307
3869	0.03807919004
3870	0.03807027488
3871	0.03806484786
3872	0.03806199971
3873	0.03804969735
3874	0.03804287042
3875	0.03803339668
3876	0.03802471279
3877	0.03801551194
3878	0.0380097313
3879	0.03800049459
3880	0.037987133
3881	0.03797731165
3882	0.0379681636
3883	0.03795551348
3884	0.03795172589
3885	0.03794233574
3886	0.03793155351
3887	0.03792186909
3888	0.03791590496
3889	0.03790925963
3890	0.03790713719
3891	0.03789632293
3892	0.03788890441
3893	0.03787628954
3894	0.0378648013
3895	0.0378572437
3896	0.03785145434
3897	0.03784610762
3898	0.03784004506
3899	0.03783376176
3900	0.03782247262
3901	0.03781357642
3902	0.03780852088
3903	0.0377949291
3904	0.03778551253
3905	0.03777929585
3906	0.03776915648
3907	0.03776627013
3908	0.03776219653
3909	0.03774871512
3910	0.03774207513
3911	0.03773334606
3912	0.03772147484
3913	0.03771443886
3914	0.03770500583
3915	0.03769840804
3916	0.03768856651
3917	0.03767967892
3918	0.03767141058
3919	0.03766635101
3920	0.0376590779
3921	0.03764905025
3922	0.03764271135
3923	0.03763497398
3924	0.03762485802
3925	0.03761616035
3926	0.03761081563
3927	0.03760202721
3928	0.03759065624
3929	0.03757816332
3930	0.03756390927
3931	0.03756032171
3932	0.03754099013
3933	0.03753158245
3934	0.0375235822
3935	0.0375208602
3936	0.03751564333
3937	0.03750846634
3938	0.03750121327
3939	0.03749615117
3940	0.03748835731
3941	0.03747968692
3942	0.03746543878
3943	0.03745861791
3944	0.03744333827
3945	0.03743589958
3946	0.03742760746
3947	0.03741455454
3948	0.03740656104
3949	0.03740553561
3950	0.03739880267
3951	0.03739016129
3952	0.03738372604
3953	0.03737735826
3954	0.0373678638
3955	0.0373605803
3956	0.03735069713
3957	0.03734079493
3958	0.03733134
3959	0.03732538138
3960	0.03731620083
3961	0.03730923717
3962	0.03730567907
3963	0.03729788921
3964	0.03728898704
3965	0.03728496326
3966	0.03728212777
3967	0.03727626314
3968	0.03726823344
3969	0.03725557355
3970	0.03724307276
3971	0.03723101318
3972	0.03722330346
3973	0.03721029174
3974	0.03720252076
3975	0.03719054811
3976	0.03718370156
3977	0.03716984165
3978	0.0371611227
3979	0.03715540229
3980	0.03714783266
3981	0.03713828805
3982	0.03713028345
3983	0.03712240362
3984	0.03711486126
3985	0.0371079819
3986	0.03709960556
3987	0.03708877154
3988	0.03707674943
3989	0.03707201305
3990	0.0370597785
3991	0.03705294022
3992	0.03704422439
3993	0.03703623369
3994	0.03702662028
3995	0.03701194545
3996	0.03700088816
3997	0.03698435791
3998	0.03697672506
3999	0.0369699511
4000	0.03696357018
4001	0.03695696473
4002	0.03694852322
4003	0.03693825685
4004	0.03693520291
4005	0.03692705785
4006	0.03691578219
4007	0.0369007421
4008	0.03689444272
4009	0.03688065856
4010	0.03686746811
4011	0.03685981095
4012	0.03685308348
4013	0.036847523
4014	0.03683947684
4015	0.03682981104
4016	0.03682308848
4017	0.03681685642
4018	0.03681153288
4019	0.0367982561
4020	0.0367860263
4021	0.03677337657
4022	0.03676774695
4023	0.03675760322
4024	0.03675106226
4025	0.03673841571
4026	0.03673511985
4027	0.0367262195
4028	0.03671886454
4029	0.03670287802
4030	0.03670031858
4031	0.03669563924
4032	0.03668821451
4033	0.03667878847
4034	0.03667425347
4035	0.03666676034
4036	0.03665673205
4037	0.03665305961
4038	0.03664665457
4039	0.03663844804
4040	0.03662899298
4041	0.03661891739
4042	0.03661500305
4043	0.03660866811
4044	0.03660164344
4045	0.03659135882
4046	0.03658497572
4047	0.03657615569
4048	0.03657120093
4049	0.03656309634
4050	0.03655508679
4051	0.03654386875
4052	0.03653225276
4053	0.03651957683
4054	0.0365098835
4055	0.03649904861
4056	0.0364840818
4057	0.03647134525
4058	0.03646501358
4059	0.03645285524
4060	0.03645091831
4061	0.03644394801
4062	0.03642881336
4063	0.03641835033
4064	0.03640369497
4065	0.03639307568
4066	0.0363844365
4067	0.03638085879
4068	0.0363716242
4069	0.03636502114
4070	0.03636001148
4071	0.03634971714
4072	0.03633803277
4073	0.03632891897
4074	0.03631895631
4075	0.03630863406
4076	0.03629958624
4077	0.03628754462
4078	0.03627843812
4079	0.03626991267
4080	0.03626558782
4081	0.03625483505
4082	0.03624564975
4083	0.03623579054
4084	0.03622057874
4085	0.03621271068
4086	0.03620524983
4087	0.03619727845
4088	0.03618290366
4089	0.03617444926
4090	0.03616709632
4091	0.03615634652
4092	0.03614775499
4093	0.03613933014
4094	0.03612726368
4095	0.03611512769
4096	0.03611001308
4097	0.0360976608
4098	0.03609074419
4099	0.03608406651
4100	0.03607931203
4101	0.03607139881
4102	0.03606203346
4103	0.03605200384
4104	0.03604474628
4105	0.03603524022
4106	0.03602285258
4107	0.03601706723
4108	0.03600329793
4109	0.03600119744
4110	0.03599596412
4111	0.03599057746
4112	0.03597999461
4113	0.03597243039
4114	0.03596725488
4115	0.03595967742
4116	0.03595448903
4117	0.03594703802
4118	0.03593261211
4119	0.03592243756
4120	0.03591434264
4121	0.03590203313
4122	0.0358946644
4123	0.03588381244
4124	0.03587205954
4125	0.03586202855
4126	0.03585334096
4127	0.03584741524
4128	0.03583615793
4129	0.03583127309
4130	0.03582229779
4131	0.03581522415
4132	0.03580551847
4133	0.03579629167
4134	0.03578629222
4135	0.0357812045
4136	0.03577221006
4137	0.03575807811
4138	0.03575070095
4139	0.03574409384
4140	0.03573394555
4141	0.03572679876
4142	0.03572181508
4143	0.03571529584
4144	0.03570748146
4145	0.03569962446
4146	0.03569012551
4147	0.03568468523
4148	0.03567584311
